date,product_id,product_name,category,current_price,competitor_price,cost,day_of_week,month,is_weekend,is_festival,inventory_level,customer_segment,demand,revenue,profit,price_difference,discount_percentage,price_ratio,profit_margin,rolling_avg_demand,inventory_level_encoded,customer_segment_encoded,category_encoded
2025-10-23,P009,Smart Watch,Electronics,4959,5085,3000,3,10,0,1,Medium,Standard,50,247950,97950,126,2.48,0.975,39.5,45.57,2,2,1
2025-10-23,P009,Smart Watch,Electronics,4563,4669,3000,3,10,0,1,Medium,Budget,43,196209,67209,106,2.27,0.977,34.25,50.86,2,0,1
2025-10-24,P009,Smart Watch,Electronics,5213,4888,3000,4,10,0,1,Medium,Standard,0,0,0,-325,-6.65,1.066,42.45,36.14,2,2,1
2025-10-24,P009,Smart Watch,Electronics,5480,5398,3000,4,10,0,1,Medium,Premium,66,361680,163680,-82,-1.52,1.015,45.26,36.14,2,1,1
2025-10-26,P009,Smart Watch,Electronics,4529,4833,3000,6,10,1,0,High,Standard,79,357791,120791,304,6.29,0.937,33.76,45.86,0,2,1
2025-10-27,P009,Smart Watch,Electronics,4964,5481,3000,0,10,0,0,Low,Standard,100,496400,196400,517,9.43,0.906,39.56,60.14,1,2,1
2025-10-28,P009,Smart Watch,Electronics,5362,5516,3000,1,10,0,0,Medium,Premium,44,235928,103928,154,2.79,0.972,44.05,54.57,2,1,1
2025-10-28,P009,Smart Watch,Electronics,4813,4811,3000,1,10,0,0,Medium,Premium,47,226211,85211,-2,-0.04,1.0,37.67,54.14,2,1,1
2025-11-01,P009,Smart Watch,Electronics,5451,5174,3000,5,11,1,1,Medium,Standard,66,359766,161766,-277,-5.35,1.054,44.96,57.43,2,2,1
2025-11-02,P009,Smart Watch,Electronics,5103,4930,3000,6,11,1,0,High,Standard,36,183708,75708,-173,-3.51,1.035,41.21,62.57,0,2,1
2025-11-03,P009,Smart Watch,Electronics,4552,4783,3000,0,11,0,0,Medium,Budget,84,382368,130368,231,4.83,0.952,34.09,65.14,2,0,1
2025-11-04,P009,Smart Watch,Electronics,4906,4581,3000,1,11,0,0,Low,Standard,16,78496,30496,-325,-7.09,1.071,38.85,56.14,1,2,1
2025-11-05,P009,Smart Watch,Electronics,4783,4906,3000,2,11,0,0,Medium,Standard,60,286980,106980,123,2.51,0.975,37.28,50.43,2,2,1
2025-11-06,P009,Smart Watch,Electronics,4612,5199,3000,3,11,0,0,High,Budget,89,410468,143468,587,11.29,0.887,34.95,56.86,0,0,1
2025-11-07,P009,Smart Watch,Electronics,5156,5113,3000,4,11,0,0,High,Budget,47,242332,101332,-43,-0.84,1.008,41.82,56.86,0,0,1
2025-11-08,P009,Smart Watch,Electronics,5304,4953,3000,5,11,1,0,Low,Standard,26,137904,59904,-351,-7.09,1.071,43.44,51.14,1,2,1
2025-11-10,P009,Smart Watch,Electronics,5052,5525,3000,0,11,0,0,Medium,Standard,79,399108,162108,473,8.56,0.914,40.62,57.29,2,2,1
2025-11-11,P009,Smart Watch,Electronics,4622,5287,3000,1,11,0,0,Medium,Budget,113,522286,183286,665,12.58,0.874,35.09,61.43,2,0,1
2025-11-11,P009,Smart Watch,Electronics,4832,5361,3000,1,11,0,0,High,Premium,98,473536,179536,529,9.87,0.901,37.91,73.14,0,1,1
2025-11-11,P009,Smart Watch,Electronics,4741,4159,3000,1,11,0,0,Medium,Budget,0,0,0,-582,-13.99,1.14,36.72,64.57,2,0,1
2025-11-12,P009,Smart Watch,Electronics,4610,4255,3000,2,11,0,0,Medium,Standard,27,124470,43470,-355,-8.34,1.083,34.92,55.71,2,2,1
2025-11-12,P009,Smart Watch,Electronics,4826,4406,3000,2,11,0,0,Medium,Standard,2,9652,3652,-420,-9.53,1.095,37.84,49.29,2,2,1
2025-11-12,P009,Smart Watch,Electronics,4547,5158,3000,2,11,0,0,High,Budget,84,381948,129948,611,11.85,0.882,34.02,57.57,0,0,1
2025-11-12,P009,Smart Watch,Electronics,5122,4862,3000,2,11,0,0,Low,Standard,27,138294,57294,-260,-5.35,1.053,41.43,50.14,1,2,1
2025-11-12,P009,Smart Watch,Electronics,4909,4684,3000,2,11,0,0,Low,Budget,40,196360,76360,-225,-4.8,1.048,38.89,39.71,1,0,1
2025-11-13,P009,Smart Watch,Electronics,5082,5511,3000,3,11,0,0,High,Premium,84,426888,174888,429,7.78,0.922,40.97,37.71,0,1,1
2025-11-15,P009,Smart Watch,Electronics,5441,4759,3000,5,11,1,0,Medium,Standard,0,0,0,-682,-14.33,1.143,44.86,37.71,2,2,1
2025-11-18,P009,Smart Watch,Electronics,5356,4980,3000,1,11,0,0,Medium,Budget,5,26780,11780,-376,-7.55,1.076,43.99,34.57,2,0,1
2025-11-18,P009,Smart Watch,Electronics,4662,5074,3000,1,11,0,0,Medium,Budget,69,321678,114678,412,8.12,0.919,35.65,44.14,2,0,1
2025-11-19,P009,Smart Watch,Electronics,5412,4907,3000,2,11,0,0,Low,Budget,0,0,0,-505,-10.29,1.103,44.57,32.14,1,0,1
2025-11-21,P009,Smart Watch,Electronics,4778,4891,3000,4,11,0,0,Medium,Budget,72,344016,128016,113,2.31,0.977,37.21,38.57,2,0,1
2025-11-22,P009,Smart Watch,Electronics,4808,5260,3000,5,11,1,0,Medium,Budget,106,509648,191648,452,8.59,0.914,37.6,48.0,2,0,1
2025-11-22,P009,Smart Watch,Electronics,5069,4336,3000,5,11,1,0,Medium,Budget,0,0,0,-733,-16.9,1.169,40.82,36.0,2,0,1
2025-11-23,P009,Smart Watch,Electronics,5346,5781,3000,6,11,1,0,High,Premium,90,481140,211140,435,7.52,0.925,43.88,48.86,0,1,1
2025-11-24,P009,Smart Watch,Electronics,5095,5164,3000,0,11,0,0,Medium,Budget,39,198705,81705,69,1.34,0.987,41.12,53.71,2,0,1
2025-11-26,P009,Smart Watch,Electronics,5243,4779,3000,2,11,0,0,High,Standard,16,83888,35888,-464,-9.71,1.097,42.78,46.14,0,2,1
2025-11-26,P009,Smart Watch,Electronics,5058,5601,3000,2,11,0,0,Medium,Standard,89,450162,183162,543,9.69,0.903,40.69,58.86,2,2,1
2025-11-28,P009,Smart Watch,Electronics,5394,5979,3000,4,11,0,0,Low,Budget,88,474672,210672,585,9.78,0.902,44.38,61.14,1,0,1
2025-11-28,P009,Smart Watch,Electronics,4674,4221,3000,4,11,0,0,High,Standard,3,14022,5022,-453,-10.73,1.107,35.82,46.43,0,2,1
2025-11-29,P009,Smart Watch,Electronics,5445,5277,3000,5,11,1,0,Medium,Standard,51,277695,124695,-168,-3.18,1.032,44.9,53.71,2,2,1
2025-11-29,P009,Smart Watch,Electronics,4566,4411,3000,5,11,1,0,High,Standard,27,123282,42282,-155,-3.51,1.035,34.3,44.71,0,2,1
2025-11-30,P009,Smart Watch,Electronics,5461,5491,3000,6,11,1,0,Low,Standard,65,354965,159965,30,0.55,0.995,45.07,48.43,1,2,1
2025-12-01,P009,Smart Watch,Electronics,5439,4952,3000,0,12,0,0,Medium,Budget,0,0,0,-487,-9.83,1.098,44.84,46.14,2,0,1
2025-12-01,P009,Smart Watch,Electronics,4665,4047,3000,0,12,0,0,Medium,Standard,0,0,0,-618,-15.27,1.153,35.69,33.43,2,2,1
2025-12-02,P009,Smart Watch,Electronics,5176,5138,3000,1,12,0,0,High,Standard,43,222568,93568,-38,-0.74,1.007,42.04,27.0,0,2,1
2025-12-03,P009,Smart Watch,Electronics,5201,5380,3000,2,12,0,0,High,Standard,73,379673,160673,179,3.33,0.967,42.32,37.0,0,2,1
2025-12-05,P009,Smart Watch,Electronics,4648,4318,3000,4,12,0,0,High,Standard,0,0,0,-330,-7.64,1.076,35.46,29.71,0,2,1
2025-12-06,P009,Smart Watch,Electronics,4812,5297,3000,5,12,1,0,Low,Standard,126,606312,228312,485,9.16,0.908,37.66,43.86,1,2,1
2025-12-06,P009,Smart Watch,Electronics,4613,4856,3000,5,12,1,0,High,Standard,72,332136,116136,243,5.0,0.95,34.97,44.86,0,2,1
2025-12-06,P009,Smart Watch,Electronics,4637,5308,3000,5,12,1,0,Medium,Budget,100,463700,163700,671,12.64,0.874,35.3,59.14,2,0,1
2025-12-08,P009,Smart Watch,Electronics,4564,3947,3000,0,12,0,0,Low,Budget,0,0,0,-617,-15.63,1.156,34.27,59.14,1,0,1
2025-12-09,P009,Smart Watch,Electronics,4635,4845,3000,1,12,0,0,High,Standard,71,329085,116085,210,4.33,0.957,35.28,63.14,0,2,1
2025-12-09,P009,Smart Watch,Electronics,4947,5002,3000,1,12,0,0,Medium,Budget,29,143463,56463,55,1.1,0.989,39.36,56.86,2,0,1
2025-12-09,P009,Smart Watch,Electronics,4832,4790,3000,1,12,0,0,Low,Budget,57,275424,104424,-42,-0.88,1.009,37.91,65.0,1,0,1
2025-12-10,P009,Smart Watch,Electronics,5006,5213,3000,2,12,0,0,High,Standard,50,250300,100300,207,3.97,0.96,40.07,54.14,0,2,1
2025-12-11,P009,Smart Watch,Electronics,5388,5419,3000,3,12,0,0,Medium,Standard,65,350220,155220,31,0.57,0.994,44.32,53.14,2,2,1
2025-12-11,P009,Smart Watch,Electronics,5338,4839,3000,3,12,0,0,Medium,Premium,0,0,0,-499,-10.31,1.103,43.8,38.86,2,1,1
2025-12-12,P009,Smart Watch,Electronics,4508,3933,3000,4,12,0,0,Medium,Premium,0,0,0,-575,-14.62,1.146,33.45,38.86,2,1,1
2025-12-13,P009,Smart Watch,Electronics,5357,4696,3000,5,12,1,0,High,Standard,0,0,0,-661,-14.08,1.141,44.0,28.71,0,2,1
2025-12-14,P009,Smart Watch,Electronics,4741,4274,3000,6,12,1,0,Medium,Budget,0,0,0,-467,-10.93,1.109,36.72,24.57,2,0,1
2025-12-15,P009,Smart Watch,Electronics,5308,6079,3000,0,12,0,0,High,Standard,133,705964,306964,771,12.68,0.873,43.48,35.43,0,2,1
2025-12-15,P009,Smart Watch,Electronics,4720,5083,3000,0,12,0,0,Medium,Premium,111,523920,190920,363,7.14,0.929,36.44,44.14,2,1,1
2025-12-16,P009,Smart Watch,Electronics,4923,4865,3000,1,12,0,0,Low,Budget,64,315072,123072,-58,-1.19,1.012,39.06,44.0,1,0,1
2025-12-19,P009,Smart Watch,Electronics,5270,5524,3000,4,12,0,0,Medium,Premium,59,310930,133930,254,4.6,0.954,43.07,52.43,2,1,1
2025-12-19,P009,Smart Watch,Electronics,5330,5584,3000,4,12,0,0,Medium,Standard,67,357110,156110,254,4.55,0.955,43.71,62.0,2,2,1
2025-12-19,P009,Smart Watch,Electronics,4537,4693,3000,4,12,0,0,High,Budget,66,299442,101442,156,3.32,0.967,33.88,71.43,0,0,1
2025-12-19,P009,Smart Watch,Electronics,4881,4474,3000,4,12,0,0,High,Standard,0,0,0,-407,-9.1,1.091,38.54,71.43,0,2,1
2025-12-19,P009,Smart Watch,Electronics,4597,4523,3000,4,12,0,0,High,Budget,57,262029,91029,-74,-1.64,1.016,34.74,60.57,0,0,1
2025-12-23,P009,Smart Watch,Electronics,5234,5700,3000,1,12,0,0,Medium,Premium,107,560038,239038,466,8.18,0.918,42.68,60.0,2,1,1
2025-12-23,P009,Smart Watch,Electronics,5317,4528,3000,1,12,0,0,High,Budget,0,0,0,-789,-17.42,1.174,43.58,50.86,0,0,1
2025-12-24,P009,Smart Watch,Electronics,5216,5275,3000,2,12,0,0,Medium,Budget,71,370336,157336,59,1.12,0.989,42.48,52.57,2,0,1
2025-12-25,P009,Smart Watch,Electronics,4752,5286,3000,3,12,0,1,High,Standard,133,632016,233016,534,10.1,0.899,36.87,62.0,0,2,1
2025-12-26,P009,Smart Watch,Electronics,4903,5455,3000,4,12,0,1,Low,Standard,118,578554,224554,552,10.12,0.899,38.81,69.43,1,2,1
2025-12-26,P009,Smart Watch,Electronics,4937,5270,3000,4,12,0,1,Medium,Premium,117,577629,226629,333,6.32,0.937,39.23,86.14,2,1,1
2025-12-27,P009,Smart Watch,Electronics,5073,4757,3000,5,12,1,0,Medium,Standard,31,157263,64263,-316,-6.64,1.066,40.86,82.43,2,2,1
2025-07-01,P010,Bluetooth Speaker,Electronics,2055,2328,1140,1,7,0,0,Medium,Standard,58,119190,53070,273,11.73,0.883,44.53,58.0,2,2,1
2025-07-01,P010,Bluetooth Speaker,Electronics,2042,2332,1140,1,7,0,0,Low,Premium,61,124562,55022,290,12.44,0.876,44.17,59.5,1,1,1
2025-07-04,P010,Bluetooth Speaker,Electronics,2005,1908,1140,4,7,0,0,Medium,Premium,26,52130,22490,-97,-5.08,1.051,43.14,48.33,2,1,1
2025-07-04,P010,Bluetooth Speaker,Electronics,1726,1616,1140,4,7,0,0,Medium,Budget,27,46602,15822,-110,-6.81,1.068,33.95,43.0,2,0,1
2025-07-05,P010,Bluetooth Speaker,Electronics,1798,1666,1140,5,7,1,0,Low,Standard,43,77314,28294,-132,-7.92,1.079,36.6,43.0,1,2,1
2025-07-10,P010,Bluetooth Speaker,Electronics,2039,1736,1140,3,7,0,0,Medium,Budget,0,0,0,-303,-17.45,1.175,44.09,35.83,2,0,1
2025-07-11,P010,Bluetooth Speaker,Electronics,1806,1877,1140,4,7,0,0,Low,Budget,57,102942,37962,71,3.78,0.962,36.88,38.86,1,0,1
2025-07-11,P010,Bluetooth Speaker,Electronics,1839,1688,1140,4,7,0,0,Medium,Budget,8,14712,5592,-151,-8.95,1.089,38.01,31.71,2,0,1
2025-07-11,P010,Bluetooth Speaker,Electronics,1837,2072,1140,4,7,0,0,Medium,Standard,54,99198,37638,235,11.34,0.887,37.94,30.71,2,2,1
2025-07-11,P010,Bluetooth Speaker,Electronics,1821,2057,1140,4,7,0,0,Medium,Budget,43,78303,29283,236,11.47,0.885,37.4,33.14,2,0,1
2025-07-13,P010,Bluetooth Speaker,Electronics,1928,1797,1140,6,7,1,0,High,Budget,8,15424,6304,-131,-7.29,1.073,40.87,30.43,0,0,1
2025-07-13,P010,Bluetooth Speaker,Electronics,1711,1776,1140,6,7,1,0,Low,Budget,53,90683,30263,65,3.66,0.963,33.37,31.86,1,0,1
2025-07-14,P010,Bluetooth Speaker,Electronics,2062,2079,1140,0,7,0,0,Medium,Budget,24,49488,22128,17,0.82,0.992,44.71,35.29,2,0,1
2025-07-14,P010,Bluetooth Speaker,Electronics,1980,2120,1140,0,7,0,0,Low,Premium,66,130680,55440,140,6.6,0.934,42.42,36.57,1,1,1
2025-07-16,P010,Bluetooth Speaker,Electronics,2032,2038,1140,2,7,0,0,High,Premium,27,54864,24084,6,0.29,0.997,43.9,39.29,0,1,1
2025-07-16,P010,Bluetooth Speaker,Electronics,1809,1658,1140,2,7,0,0,Medium,Budget,8,14472,5352,-151,-9.11,1.091,36.98,32.71,2,0,1
2025-07-17,P010,Bluetooth Speaker,Electronics,1741,1986,1140,3,7,0,0,Low,Standard,56,97496,33656,245,12.34,0.877,34.52,34.57,1,2,1
2025-07-18,P010,Bluetooth Speaker,Electronics,1814,2053,1140,4,7,0,0,Low,Premium,75,136050,50550,239,11.64,0.884,37.16,44.14,1,1,1
2025-07-19,P010,Bluetooth Speaker,Electronics,1818,1596,1140,5,7,1,0,High,Budget,0,0,0,-222,-13.91,1.139,37.29,36.57,0,0,1
2025-07-19,P010,Bluetooth Speaker,Electronics,1996,1865,1140,5,7,1,0,Medium,Premium,25,49900,21400,-131,-7.02,1.07,42.89,36.71,2,1,1
2025-07-20,P010,Bluetooth Speaker,Electronics,1896,1643,1140,6,7,1,0,High,Budget,0,0,0,-253,-15.4,1.154,39.87,27.29,0,0,1
2025-07-21,P010,Bluetooth Speaker,Electronics,1905,1741,1140,0,7,0,0,Medium,Premium,6,11430,4590,-164,-9.42,1.094,40.16,24.29,2,1,1
2025-07-22,P010,Bluetooth Speaker,Electronics,1829,1585,1140,1,7,0,0,Medium,Budget,22,40238,15158,-244,-15.39,1.154,37.67,26.29,2,0,1
2025-07-22,P010,Bluetooth Speaker,Electronics,1789,1632,1140,1,7,0,0,Low,Budget,20,35780,12980,-157,-9.62,1.096,36.28,21.14,1,0,1
2025-07-24,P010,Bluetooth Speaker,Electronics,2022,2031,1140,3,7,0,0,Medium,Budget,41,82902,36162,9,0.44,0.996,43.62,16.29,2,0,1
2025-07-25,P010,Bluetooth Speaker,Electronics,1732,1673,1140,4,7,0,0,Medium,Standard,24,41568,14208,-59,-3.53,1.035,34.18,19.71,2,2,1
2025-07-25,P010,Bluetooth Speaker,Electronics,2079,2242,1140,4,7,0,0,Medium,Budget,47,97713,44133,163,7.27,0.927,45.17,22.86,2,0,1
2025-07-25,P010,Bluetooth Speaker,Electronics,1815,1906,1140,4,7,0,0,Low,Standard,70,127050,47250,91,4.77,0.952,37.19,32.86,1,2,1
2025-07-25,P010,Bluetooth Speaker,Electronics,2058,1963,1140,4,7,0,0,Medium,Standard,31,63798,28458,-95,-4.84,1.048,44.61,36.43,2,2,1
2025-07-25,P010,Bluetooth Speaker,Electronics,1777,1877,1140,4,7,0,0,Medium,Premium,41,72857,26117,100,5.33,0.947,35.85,39.14,2,1,1
2025-07-27,P010,Bluetooth Speaker,Electronics,1762,1772,1140,6,7,1,0,Low,Budget,49,86338,30478,10,0.56,0.994,35.3,43.29,1,0,1
2025-07-27,P010,Bluetooth Speaker,Electronics,2042,2204,1140,6,7,1,0,Low,Standard,90,183780,81180,162,7.35,0.926,44.17,50.29,1,2,1
2025-07-30,P010,Bluetooth Speaker,Electronics,1845,2119,1140,2,7,0,0,Medium,Standard,71,130995,50055,274,12.93,0.871,38.21,57.0,2,2,1
2025-07-30,P010,Bluetooth Speaker,Electronics,2083,2019,1140,2,7,0,0,Medium,Standard,34,70822,32062,-64,-3.17,1.032,45.27,55.14,2,2,1
2025-08-01,P010,Bluetooth Speaker,Electronics,1990,2086,1140,4,8,0,0,Medium,Premium,28,55720,23800,96,4.6,0.954,42.71,49.14,2,1,1
2025-08-01,P010,Bluetooth Speaker,Electronics,2055,1803,1140,4,8,0,0,High,Budget,0,0,0,-252,-13.98,1.14,44.53,44.71,0,0,1
2025-08-02,P010,Bluetooth Speaker,Electronics,1752,1788,1140,5,8,1,0,High,Standard,21,36792,12852,36,2.01,0.98,34.93,41.86,0,2,1
2025-08-02,P010,Bluetooth Speaker,Electronics,2047,2044,1140,5,8,1,0,High,Standard,30,61410,27210,-3,-0.15,1.001,44.31,39.14,0,2,1
2025-08-03,P010,Bluetooth Speaker,Electronics,2075,1897,1140,6,8,1,0,High,Budget,5,10375,4675,-178,-9.38,1.094,45.06,27.0,0,0,1
2025-08-06,P010,Bluetooth Speaker,Electronics,2055,1771,1140,2,8,0,0,Medium,Standard,5,10275,4575,-284,-16.04,1.16,44.53,17.57,2,2,1
2025-08-06,P010,Bluetooth Speaker,Electronics,1748,1747,1140,2,8,0,0,Medium,Premium,67,117116,40736,-1,-0.06,1.001,34.78,22.29,2,1,1
2025-08-08,P010,Bluetooth Speaker,Electronics,1856,1786,1140,4,8,0,0,Medium,Standard,53,98368,37948,-70,-3.92,1.039,38.58,25.86,2,2,1
2025-08-08,P010,Bluetooth Speaker,Electronics,2085,1949,1140,4,8,0,0,Medium,Standard,19,39615,17955,-136,-6.98,1.07,45.32,28.57,2,2,1
2025-08-10,P010,Bluetooth Speaker,Electronics,1875,2001,1140,6,8,1,0,Medium,Standard,57,106875,41895,126,6.3,0.937,39.2,33.71,2,2,1
2025-08-11,P010,Bluetooth Speaker,Electronics,1920,2007,1140,0,8,0,0,Low,Standard,45,86400,35100,87,4.33,0.957,40.62,35.86,1,2,1
2025-08-13,P010,Bluetooth Speaker,Electronics,1964,2256,1140,2,8,0,0,High,Budget,72,141408,59328,292,12.94,0.871,41.96,45.43,0,0,1
2025-08-14,P010,Bluetooth Speaker,Electronics,1989,1841,1140,3,8,0,0,Low,Budget,34,67626,28866,-148,-8.04,1.08,42.68,49.57,1,0,1
2025-08-15,P010,Bluetooth Speaker,Electronics,1871,1696,1140,4,8,0,1,Medium,Budget,24,44904,17544,-175,-10.32,1.103,39.07,43.43,2,0,1
2025-08-17,P010,Bluetooth Speaker,Electronics,1783,1785,1140,6,8,1,0,High,Budget,44,78452,28292,2,0.11,0.999,36.06,42.14,0,0,1
2025-08-18,P010,Bluetooth Speaker,Electronics,1938,2112,1140,0,8,0,0,Medium,Premium,58,112404,46284,174,8.24,0.918,41.18,47.71,2,1,1
2025-08-19,P010,Bluetooth Speaker,Electronics,1825,2084,1140,1,8,0,0,Medium,Standard,51,93075,34935,259,12.43,0.876,37.53,46.86,2,2,1
2025-08-20,P010,Bluetooth Speaker,Electronics,1721,1584,1140,2,8,0,0,Medium,Standard,15,25815,8715,-137,-8.65,1.086,33.76,42.57,2,2,1
2025-08-20,P010,Bluetooth Speaker,Electronics,1867,1753,1140,2,8,0,0,High,Budget,39,72813,28353,-114,-6.5,1.065,38.94,37.86,0,0,1
2025-08-21,P010,Bluetooth Speaker,Electronics,1926,2182,1140,3,8,0,0,High,Standard,64,123264,50304,256,11.73,0.883,40.81,42.14,0,2,1
2025-08-21,P010,Bluetooth Speaker,Electronics,1962,1970,1140,3,8,0,0,Medium,Standard,60,117720,49320,8,0.41,0.996,41.9,47.29,2,2,1
2025-08-21,P010,Bluetooth Speaker,Electronics,1781,1749,1140,3,8,0,0,Medium,Premium,40,71240,25640,-32,-1.83,1.018,35.99,46.71,2,1,1
2025-08-22,P010,Bluetooth Speaker,Electronics,1901,1942,1140,4,8,0,0,High,Premium,61,115961,46421,41,2.11,0.979,40.03,47.14,0,1,1
2025-08-23,P010,Bluetooth Speaker,Electronics,1922,1740,1140,5,8,1,0,Medium,Standard,27,51894,21114,-182,-10.46,1.105,40.69,43.71,2,2,1
2025-08-23,P010,Bluetooth Speaker,Electronics,1790,1728,1140,5,8,1,0,High,Standard,63,112770,40950,-62,-3.59,1.036,36.31,50.57,0,2,1
2025-08-26,P010,Bluetooth Speaker,Electronics,1779,1579,1140,1,8,0,0,Low,Standard,34,60486,21726,-200,-12.67,1.127,35.92,49.86,1,2,1
2025-08-26,P010,Bluetooth Speaker,Electronics,1723,1959,1140,1,8,0,0,High,Premium,57,98211,33231,236,12.05,0.88,33.84,48.86,0,1,1
2025-08-26,P010,Bluetooth Speaker,Electronics,2024,2312,1140,1,8,0,0,High,Budget,47,95128,41548,288,12.46,0.875,43.68,47.0,0,0,1
2025-08-27,P010,Bluetooth Speaker,Electronics,1921,1951,1140,2,8,0,0,Low,Standard,60,115260,46860,30,1.54,0.985,40.66,49.86,1,2,1
2025-08-28,P010,Bluetooth Speaker,Electronics,1728,1816,1140,3,8,0,0,Low,Standard,46,79488,27048,88,4.85,0.952,34.03,47.71,1,2,1
2025-08-28,P010,Bluetooth Speaker,Electronics,2056,1852,1140,3,8,0,0,High,Premium,16,32896,14656,-204,-11.02,1.11,44.55,46.14,0,1,1
2025-08-29,P010,Bluetooth Speaker,Electronics,1790,1627,1140,4,8,0,0,Medium,Budget,1,1790,650,-163,-10.02,1.1,36.31,37.29,2,0,1
2025-08-29,P010,Bluetooth Speaker,Electronics,1727,1869,1140,4,8,0,0,Medium,Standard,40,69080,23480,142,7.6,0.924,33.99,38.14,2,2,1
2025-08-31,P010,Bluetooth Speaker,Electronics,2014,2083,1140,6,8,1,0,Low,Standard,48,96672,41952,69,3.31,0.967,43.4,36.86,1,2,1
2025-08-31,P010,Bluetooth Speaker,Electronics,1888,1885,1140,6,8,1,0,High,Standard,69,130272,51612,-3,-0.16,1.002,39.62,40.0,0,2,1
2025-09-02,P010,Bluetooth Speaker,Electronics,1739,1735,1140,1,9,0,0,Medium,Premium,60,104340,35940,-4,-0.23,1.002,34.45,40.0,2,1,1
2025-09-02,P010,Bluetooth Speaker,Electronics,1958,1846,1140,1,9,0,0,High,Premium,39,76362,31902,-112,-6.07,1.061,41.78,39.0,0,1,1
2025-09-02,P010,Bluetooth Speaker,Electronics,1818,1714,1140,1,9,0,0,Medium,Standard,16,29088,10848,-104,-6.07,1.061,37.29,39.0,2,2,1
2025-09-04,P010,Bluetooth Speaker,Electronics,2039,1942,1140,3,9,0,0,High,Standard,14,28546,12586,-97,-4.99,1.05,44.09,40.86,0,2,1
2025-09-07,P010,Bluetooth Speaker,Electronics,1711,1715,1140,6,9,1,0,Low,Premium,57,97527,32547,4,0.23,0.998,33.37,43.29,1,1,1
2025-09-08,P010,Bluetooth Speaker,Electronics,1739,1857,1140,0,9,0,0,Medium,Standard,61,106079,36539,118,6.35,0.936,34.45,45.14,2,2,1
2025-09-09,P010,Bluetooth Speaker,Electronics,1796,1779,1140,1,9,0,0,Medium,Budget,22,39512,14432,-17,-0.96,1.01,36.53,38.43,2,0,1
2025-09-09,P010,Bluetooth Speaker,Electronics,1802,1912,1140,1,9,0,0,Low,Premium,66,118932,43692,110,5.75,0.942,36.74,39.29,1,1,1
2025-09-10,P010,Bluetooth Speaker,Electronics,2024,1897,1140,2,9,0,0,High,Standard,21,42504,18564,-127,-6.69,1.067,43.68,36.71,0,2,1
2025-09-11,P010,Bluetooth Speaker,Electronics,1830,1606,1140,3,9,0,0,Medium,Budget,0,0,0,-224,-13.95,1.139,37.7,34.43,2,0,1
2025-09-11,P010,Bluetooth Speaker,Electronics,1750,1984,1140,3,9,0,0,Medium,Budget,59,103250,35990,234,11.79,0.882,34.86,40.86,2,0,1
2025-09-12,P010,Bluetooth Speaker,Electronics,1961,1835,1140,4,9,0,0,Medium,Budget,31,60791,25451,-126,-6.87,1.069,41.87,37.14,2,0,1
2025-09-13,P010,Bluetooth Speaker,Electronics,1899,1693,1140,5,9,1,0,Low,Budget,2,3798,1518,-206,-12.17,1.122,39.97,28.71,1,0,1
2025-09-13,P010,Bluetooth Speaker,Electronics,1789,1691,1140,5,9,1,0,Medium,Standard,24,42936,15576,-98,-5.8,1.058,36.28,29.0,2,2,1
2025-09-13,P010,Bluetooth Speaker,Electronics,1849,1586,1140,5,9,1,0,Medium,Standard,25,46225,17725,-263,-16.58,1.166,38.35,23.14,2,2,1
2025-09-13,P010,Bluetooth Speaker,Electronics,1983,2162,1140,5,9,1,0,High,Premium,63,124929,53109,179,8.28,0.917,42.51,29.14,0,1,1
2025-09-14,P010,Bluetooth Speaker,Electronics,1831,1968,1140,6,9,1,0,Medium,Standard,39,71409,26949,137,6.96,0.93,37.74,34.71,2,2,1
2025-09-15,P010,Bluetooth Speaker,Electronics,1925,1857,1140,0,9,0,0,High,Standard,8,15400,6280,-68,-3.66,1.037,40.78,27.43,0,2,1
2025-09-16,P010,Bluetooth Speaker,Electronics,1805,1945,1140,1,9,0,0,Medium,Standard,66,119130,43890,140,7.2,0.928,36.84,32.43,2,2,1
2025-09-17,P010,Bluetooth Speaker,Electronics,1988,2107,1140,2,9,0,0,High,Budget,29,57652,24592,119,5.65,0.944,42.66,36.29,0,0,1
2025-09-18,P010,Bluetooth Speaker,Electronics,1726,1949,1140,3,9,0,0,Medium,Standard,51,88026,29886,223,11.44,0.886,33.95,40.14,2,2,1
2025-09-19,P010,Bluetooth Speaker,Electronics,1923,2203,1140,4,9,0,0,Medium,Budget,58,111534,45414,280,12.71,0.873,40.72,44.86,2,0,1
2025-09-21,P010,Bluetooth Speaker,Electronics,1816,1741,1140,6,9,1,0,Medium,Standard,25,45400,16900,-75,-4.31,1.043,37.22,39.43,2,2,1
2025-09-21,P010,Bluetooth Speaker,Electronics,1814,1619,1140,6,9,1,0,Medium,Premium,32,58048,21568,-195,-12.04,1.12,37.16,38.43,2,1,1
2025-09-24,P010,Bluetooth Speaker,Electronics,1887,2144,1140,2,9,0,0,Low,Premium,63,118881,47061,257,11.99,0.88,39.59,46.29,1,1,1
2025-09-27,P010,Bluetooth Speaker,Electronics,1801,1721,1140,5,9,1,0,High,Standard,32,57632,21152,-80,-4.65,1.046,36.7,41.43,0,2,1
